place_id,name,types,main_category
ChIJ8S3nBIPHwjsRADkR0Qk_qnI,Ganesh Pan Shop,"shopping_mall, point_of_interest, establishment",retail_general
ChIJeYuGHg3HwjsRDI2uSPzYSUQ,श्रीराम फ्लॉवर,"shopping_mall, point_of_interest, establishment",retail_general
ChIJazCqMQPHwjsRamEU7fnrXBc,Mahalaxmi Collection,"clothing_store, shopping_mall, store, point_of_interest, establishment",retail_general
ChIJ0ROjI-PHwjsRxKoYLoChy6E,Saikrupa Dairy Equipments,"shopping_mall, point_of_interest, establishment",retail_general
ChIJzfreq2HHwjsRyakhtRew3fw,Brand Style Mens Wear,"clothing_store, shopping_mall, store, point_of_interest, establishment",retail_general
ChIJL7xxJ9jHwjsRoFh31kPJ1GI,Prasad Men's wear,"shopping_mall, point_of_interest, establishment",retail_general
ChIJL71ppXnHwjsR0wVhK1nlbec,Shivam Dryfruits And Masale,"shopping_mall, point_of_interest, establishment",retail_general
ChIJ5YWUHwDHwjsRV64i7Ty8698,RamHira Plaza,"shopping_mall, point_of_interest, establishment",retail_general
ChIJW30Rq3u4wjsRqeE0bFRFejE,RACHANA INDUSTRIAL COMPLEX,"shopping_mall, point_of_interest, establishment",retail_general
ChIJN19WHADHwjsRLSbl_1Dg6KA,Empire (All in one house),"shopping_mall, point_of_interest, establishment",retail_general
ChIJg08rjGXHwjsR54jwfA3aBds,Raaj Steel,"shopping_mall, point_of_interest, establishment",retail_general
ChIJk719BALHwjsR6A54BXUwmwA,Raju Nursery and Mitti Bartan,"shopping_mall, point_of_interest, establishment",retail_general
ChIJ30zAOZvHwjsR6HTjN9r6zvY,Sandbhor Poultry Farm,"shopping_mall, restaurant, food, point_of_interest, establishment",food
ChIJrZqpRwDHwjsRDTzLaRH-4S0,Shree verities,"shopping_mall, point_of_interest, establishment",retail_general
ChIJF791-Xq4wjsROmWBIZ0yQ_I,Kismat Machines India Pvt Ltd.,"supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",retail_general
ChIJhxgp4BTHwjsRyViNwsKC5lU,Jagdish super market,"supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",retail_general
ChIJjTM9SnnHwjsRi7-0-nO-3_4,santosh super market,"supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",retail_general
ChIJpfC0F3nHwjsRzhONuiqv7QY,Vaishali Market,"supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",retail_general
ChIJI0CnGz-5wjsREizK1VZVe20,Trisha Supar Market,"supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",retail_general
ChIJS1HL8H-4wjsR7e3-8NeJmIY,Deluxe Sales Corporation,"supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",retail_general
ChIJ8XHZSn_HwjsR9wUSNVZ5OEQ,Kuldevi Super Market,"supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",retail_general
ChIJkd4Hu_65wjsRWZcaKBWnUhQ,MAHALAXMI SUPER MARKET,"supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",retail_general
ChIJQx4_TRDHwjsR4cwbTaAviUc,VISHANT Super Market,"supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",retail_general
ChIJRRE3TnjHwjsRNYozkhVNsvU,Shanti Trading Company,"supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",retail_general
ChIJeUSHRXjHwjsR7p05p1efcg0,Jai Malhar Supermarket,"supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",retail_general
ChIJz9RyiXjHwjsRtyPOA6KNeq0,Vijaya Departmental Store,"supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",retail_general
ChIJi6EzAWPHwjsRibKQQO8oD2A,KGN Super Market,"supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",retail_general
ChIJC4YfYIDHwjsR3SZVDU7O3B0,Mahalaxmi Mini Market,"grocery_or_supermarket, supermarket, store, point_of_interest, food, establishment",retail_general
ChIJ6UFkfR3HwjsRWYIS0sOSQm0,Chandisa Market,"supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",retail_general
ChIJXZ0rLEHHwjsR3bdggAERpGc,AROHI ENTERPRISES,"supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",retail_general
ChIJLSZQOVq5wjsRCTC0YJbiawc,Sunshine Corporation,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJaYek8oDHwjsR0Oz4IUrl-5Q,S. Matta Super Market,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJ8y1GjoPHwjsREtvNSyy9ixA,Kanhaiya Super Market,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJb0yjwHfHwjsRoYUHUVGv7Zk,POOJA Super Market,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJw-LsSyjHwjsRnpf0UbYl1pk,Balaji Traders,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJhcUWxP_HwjsRNCdXLiinUrU,SAAEE STORE,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJyQoyIZbHwjsRj_vF2ZKIMT8,MADHURA MILK AGENCY AND GENERAL STORES,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJGy11RF25wjsRlvgXkQ2Yu3A,Ujwala food products ( पीठ गिरणी ),"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJRecTyoLHwjsRQvWIZbLZEFA,Vegetables & Meat Market,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJwyHoZOO5wjsRG1FdNMCwXQE,Reliance SMART Superstore,"supermarket, grocery_or_supermarket, convenience_store, home_goods_store, health, food, point_of_interest, store, establishment",retail_general
ChIJp9WzZ764wjsRd9pDE2IWeUM,Laxmi Super Market,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJuTBoeKDHwjsRxlNX0clssfE,Shravani Mini Market (smart girl),"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJUdcQ34LHwjsRknDMoYvztzs,Anil Provision Stores,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJWz9vIofHwjsRNwXiDKcgfYQ,Anand Provision Store.,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJwT-fPIfHwjsRTzodofaBIaw,Shree Ganesh Super Market,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJO-_mFwHHwjsRr3_LH2U4CRE,Balaji Traders,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJPVelSqW5wjsRtLoVgh8qvNM,Hanuman Super Market,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJKQOHPHbHwjsRucAyBpDCePQ,Varsha Super Market,"supermarket, grocery_or_supermarket, store, food, point_of_interest, establishment",retail_general
ChIJaSTsK53HwjsR8Tf3PQ9KkT8,Someshwar Provisions Stores,"supermarket, grocery_or_supermarket, store, food, point_of_interest, establishment",retail_general
ChIJmV-a_K7HwjsRJYihn-dnMDA,Anand Provijen Store,"supermarket, grocery_or_supermarket, store, food, point_of_interest, establishment",retail_general
ChIJe5aRFSa5wjsRX9y6CVaXG5M,Mataji Super Market,"supermarket, grocery_or_supermarket, store, food, point_of_interest, establishment",retail_general
ChIJOct1JHbHwjsRfDnLZNQs9y0,Sagar Provision Stores,"supermarket, grocery_or_supermarket, store, food, point_of_interest, establishment",retail_general
ChIJweykEIfHwjsRYIe2GVHml6E,Suresh Super Market,"supermarket, grocery_or_supermarket, store, food, point_of_interest, establishment",retail_general
ChIJZ9sIkl3HwjsRYTad9SWJ3tA,Shri. Jay Gajanan Dry Fruits And Masale,"store, supermarket, grocery_or_supermarket, food, point_of_interest, establishment",retail_general
ChIJsQtsmuTHwjsR9U9SnzK_SMU,Saswadkar Complex,"supermarket, grocery_or_supermarket, store, food, point_of_interest, establishment",retail_general
ChIJFxPrDIfHwjsRef3VlMsZDrw,Laxmi super market | QUALITAIL,"supermarket, grocery_or_supermarket, store, food, point_of_interest, establishment",retail_general
ChIJGcJKAITHwjsRgsx61X7-OAk,Priyanka Super Market,"supermarket, grocery_or_supermarket, store, food, point_of_interest, establishment",retail_general
ChIJUZ4-gQO5wjsRZhkqskWzL5s,Mata Ji Super Market,"supermarket, book_store, grocery_or_supermarket, store, food, point_of_interest, establishment",retail_general
ChIJS9RVt7XHwjsRhviCpZ7HFUk,Manoj Vegetables,"supermarket, grocery_or_supermarket, store, food, point_of_interest, establishment",retail_general
ChIJDbpuy2q5wjsRkem-PkY2nHs,Anil Enterprises,"hardware_store, supermarket, grocery_or_supermarket, store, food, point_of_interest, establishment",retail_general
ChIJVUdsXrm4wjsRUrktpmWPqXo,Maruti Supar Marker,"supermarket, grocery_or_supermarket, store, food, point_of_interest, establishment",retail_general
ChIJ86z_kp3HwjsRvAfFHszHG70,Prem Super Market,"supermarket, grocery_or_supermarket, store, food, point_of_interest, establishment",retail_general
ChIJNzFV0uzHwjsRkHq7bzpbGj8,Charbhuja Super Market,"supermarket, grocery_or_supermarket, store, food, point_of_interest, establishment",retail_general
ChIJ8eBy3cnHwjsRI0CcxEK0cqI,Jay Malhar Kirana Store,"supermarket, grocery_or_supermarket, store, food, point_of_interest, establishment",retail_general
ChIJgXJCdXjHwjsRUZ0D9lemlkQ,Govind Collection,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJSWalMZ3HwjsRtjL7aUhX7Hg,DENIM HUB,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJpwNWL4PHwjsR56w6GYsQ5_E,OM Super Tailors,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJ3V9205zHwjsR6rbeXzIjLJ0,Linenking,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJAzmzzp3HwjsRCbBoFbiqsNI,Cottonking DSK enterprises,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJKYnQ7gnHwjsR_yoUHdhyIno,Gayatri Garments,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJzYDbSUbHwjsRSHnvea6cI4c,Sangita Sarees,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJu9nvy7THwjsRmozrDjvq_HQ,Misbha Rahemat Collection,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJsSSk23_HwjsRAAAA0B481Do,Satish Collection,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJkdnIKyTHwjsRIuZwZK8n2o4,007 FASHION HUB BHOSARI,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJI4oInAC5wjsRUnojhuy4PzQ,The D Square Boutique,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJBUfzOXnHwjsRste3p6HvkMA,Sakhi Collection,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJz5sho7O5wjsRtl4zkDMRglI,Karan Shop,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJaVft6H_HwjsR-62YOdvgC6s,रेडियम,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJMaoPCJG4wjsRuZUdHlvLYX8,शीश महल हेअर सतुन,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJ3ckIMz3HwjsRAMJGvP-v9KQ,Swamini Home Decor,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJ_-OgpaXHwjsR__SJ7DSLNf4,UJJWAL COLLECTION,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJ-awPJQHHwjsRULthP-3czqk,YOJYO CREATION,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJA6qt7n_HwjsReoHFYcuzI3M,अनंत चॉईस सलून,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJiYGjTjLHwjsRWRJprP0CB9I,Hambirrao The Perfect Men's Wear,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJ2ZDKgum5wjsRC6Hjz_bquVM,Morya Gym,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJB7u_NTDHwjsRTedN2ViMUJc,"Sachin graphics, Flex, Eco, acrylic & Printing shop","clothing_store, store, point_of_interest, establishment",retail_general
ChIJUeJiygPHwjsRmnkovEjlHMo,Akshata Collections,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJz0AskX_HwjsRf3gwh7OWze0,वैष्णवी कलेक्शन,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJw7ZxFn_HwjsR4SFLo2SwJO4,Shree Balaji Fashion,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJcw-dAvHHwjsR8SJX6a4rec4,Ronit Sadi Center,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJc-2iFcS5wjsRQlIFNdu4U-8,Stylo Men's Wear,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJlx6UT5zHwjsRXJTYnxot5zg,Suhagan Bangdi Center Tanaji,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJOW-YFZG4wjsROAE8dzcuUUo,गोकुल सिलेक्शन,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJvSSVFX_HwjsRK-9o5dyKvm4,राधिका मॅचिंग सेंटर,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJVVVVFZK4wjsRtkILw5tK3ek,Guptaji Collection,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJi5n9FJG4wjsRYAj5t7HvY9o,जितेश क्लॉपिंग,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJmyXsGNi5wjsRdBMjc0R8_-o,Nitesh Clothing,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJnaONnX_HwjsRYhJ-gZ8cK74,राज टेलर्स,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJVTBRdn_HwjsRL7t8Q8PxjQc,न्यू फ्लॅश मेन्स वेअर कलेक्शन ॲन्ड किड्स वेअर,"clothing_store, point_of_interest, store, establishment",retail_general
ChIJn8bAk2W5wjsRjG_wfwLEzZE,Nine2Five Clothing,"clothing_store, point_of_interest, store, establishment",retail_general
ChIJsRjehlHHwjsRP8gDhpzNqr8,Cute Collection,"clothing_store, point_of_interest, store, establishment",retail_general
ChIJD6fwFQC5wjsRuULocvJ0KB4,FORT FASHION CLUB,"clothing_store, point_of_interest, store, establishment",retail_general
ChIJla50IHnHwjsRBjvi_sKTmGs,दिशा होजिअरी,"clothing_store, point_of_interest, store, establishment",retail_general
ChIJGYzj4IK5wjsRyd1ttB7ksGY,SAFA collection,"clothing_store, point_of_interest, store, establishment",retail_general
ChIJywumYyDHwjsR5XlNd9ZIq7A,Sunil Shop,"clothing_store, point_of_interest, store, establishment",retail_general
ChIJI3FeH__HwjsRwFgus5-BXJo,SWIFT ORBIT,"clothing_store, point_of_interest, store, establishment",retail_general
ChIJC4OEyuO5wjsR6ppd_U5QrWc,Devans Dress And Telocom,"clothing_store, point_of_interest, store, establishment",retail_general
ChIJnzgvfgi5wjsRkSg1-ywMyR8,Yogesh Cloth House,"clothing_store, point_of_interest, store, establishment",retail_general
ChIJa_8YF53HwjsR1CVtnUC1o0Q,Vishal Mens Ware,"clothing_store, point_of_interest, store, establishment",retail_general
ChIJVVVVFZK4wjsR1fTcZkksalY,Rajhans Cloth House,"clothing_store, point_of_interest, store, establishment",retail_general
ChIJu9Dza5rHwjsRMFXB4qKphRw,Manish Kumar Foot Ware,"clothing_store, point_of_interest, store, establishment",retail_general
ChIJlaUmcYa5wjsRqTDS_A07CWE,Uniq Sports,"clothing_store, point_of_interest, store, establishment",retail_general
ChIJ18R1Bi_HwjsRH46in1MxewE,BV BRAND VILLA,"clothing_store, point_of_interest, store, establishment",retail_general
ChIJ4zhySGPHwjsRktJ40LxmWPY,Parmar Karan Kantibhai,"clothing_store, point_of_interest, store, establishment",retail_general
ChIJKS2abjjHwjsRIBqisQaKiOk,Durgesh Enterprises,"clothing_store, point_of_interest, store, establishment",retail_general
ChIJ0eohW5G4wjsRtZnpplikDIY,Unique Its Fashion,"clothing_store, point_of_interest, store, establishment",retail_general
ChIJS1HL8H-4wjsRnZuV1-IDxDc,Gurukrupa Sarees & Dress Materials,"clothing_store, point_of_interest, store, establishment",retail_general
ChIJPeGuweDHwjsRSYn41YxWcsU,Unique Fashion Boutique,"clothing_store, point_of_interest, store, establishment",retail_general
ChIJBXOGYXjHwjsRoTeHXbVhkLY,Pixel Computers,"electronics_store, point_of_interest, store, establishment",retail_general
ChIJfyFsT3bHwjsRHnaL4IWi4tk,Shiv car accessories car stereo repairing,"electronics_store, point_of_interest, store, car_repair, establishment",retail_general
ChIJmzE_RbvHwjsR43MqWilwdZs,Idiom Enterprises,"electronics_store, home_goods_store, point_of_interest, store, establishment",retail_general
ChIJn0lgseO5wjsR8kyv7_QB-Hg,ATX Computer Institute,"electronics_store, point_of_interest, store, establishment",retail_general
ChIJR9OBz4C4wjsRSmLdmwfkZXM,sai agrotel,"electronics_store, point_of_interest, store, establishment",retail_general
ChIJMd9l4X7HwjsRI1XigPkJiT0,GOUR ELECTRONICS,"electronics_store, point_of_interest, store, establishment",retail_general
ChIJrVDw6HC4wjsR5A9-9QQ49-Y,Samarth Calibration Laboratory U II,"electronics_store, point_of_interest, store, establishment",retail_general
ChIJxzrywC7HwjsR8mw_zjKqNK8,Jadhav Developers,"electronics_store, point_of_interest, store, establishment",retail_general
ChIJYbQD2QbHwjsRbpFcxKQdixU,Sangam Vishwkarma,"electronics_store, point_of_interest, store, establishment",retail_general
ChIJQQXVxn_HwjsRppyUv4DK-Rs,Darade Corporation,"electronics_store, point_of_interest, store, establishment",retail_general
ChIJTVc8OnnHwjsRlNGmtrtA0xw,Sai Electronics,"electronics_store, point_of_interest, store, establishment",retail_general
ChIJnWROsSm5wjsRMVEHlOBiS4k,Patil Enterprises,"electronics_store, store, point_of_interest, establishment",retail_general
